"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GOBP_REGULATION_OF_B_CELL_ACTIVATION","GOBP_REGULATION_OF_B_CELL_ACTIVATION",129,0.763107427788432,2.01033618252643,1e-10,2.67051282051282e-09,1.90148448043185e-09,2171,"tags=50%, list=11%, signal=44%","TNFAIP3/IL2RG/NCKAP1L/LAPTM5/TNFRSF13B/PTPRC/CTLA4/CARD11/SASH3/CD74/INPP5D/CD300A/CASP3/PTPN6/FCGR2B/IL27RA/IKZF3/BTK/ATM/NOD2/SPI1/CD28/BANK1/TNFRSF13C/CD27/TBC1D10C/IL4I1/IL7/LYN/ADA/MEF2C/FCRL3/TNFRSF4/TBX21/STAT5A/MZB1/CD19/CD38/IL10/TNFSF4/CYLD/CD40/MNDA/CR1/FOXP3/SH3KBP1/SLAMF8/TLR4/TCF3/PPP2R3C/TYROBP/NFAM1/THEMIS2/BCL6/CD22/TNFSF13B/STAT5B/STAT6/TGFB1/IL21/SLC15A4/ATAD5/HMCES/AKIRIN2"
"GOBP_REGULATION_OF_LEUKOCYTE_MEDIATED_IMMUNITY","GOBP_REGULATION_OF_LEUKOCYTE_MEDIATED_IMMUNITY",246,0.74811335904111,2.00382511608615,1e-10,2.67051282051282e-09,1.90148448043185e-09,2859,"tags=56%, list=15%, signal=48%","PIK3R6/HLA-DRA/NCR3/NCKAP1L/SLAMF1/KLRB1/RAC2/CD226/JAK3/SPN/PTPRC/LILRB1/VAV1/WAS/SERPINB9/SH2D1A/SASH3/INPP5D/TIGIT/CD300A/ITGAM/CLNK/PTPN6/FCGR2B/IL27RA/UNC13D/TNFRSF1B/IL12RB1/HLA-F/CD84/SLAMF6/CD1E/CD96/ITGB2/CAMK4/CD7/BTK/SCIMP/NOD2/SPI1/CD28/ARRB2/FCER2/FUT7/CRTAM/CD1C/DUSP22/IL4I1/RASGRP1/CLEC7A/LYN/PDCD1/CCR2/TNF/TBX21/P2RX7/TAP2/STAT5A/IL18/IL10/PLCG2/TNFSF4/CD1D/HAVCR2/HLA-E/SECTM1/FGR/MALT1/CD40/CR1/STAP1/FOXP3/IL4R/LGALS9/IL7R/NCR1/CD1B/GRB2/ADGRE2/TLR4/CD80/ARID5A/IL18RAP/LAG3/CR2/LTA/B2M/IL12B/IL18R1/CALHM6/TYROBP/BCL6/LILRB4/IL12A/HLA-B/CD274/C3/XCL1/CR1L/BST2/STAT5B/IL1B/KLRC4/STAT6/DENND1B/TGFB1/FCER1G/IL21/CX3CR1/SLC15A4/CLEC4G/SH2D1B/ATAD5/HMCES/CD1A/KLRD1/NLRP3/GATA3/RASGRP4/TREM2/FBXO38/KLRC2/IL23A/CLEC12B/HLA-C/C17orf99/FCGR1A/STX7/TFRC/RIF1/HLA-A/DNASE1/PPP3CB/ZBTB1/SYK/CD160/KIR2DL4/MAP3K7"
"GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_PROLIFERATION","GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_PROLIFERATION",158,0.754690417793671,2.00306454176688,1e-10,2.67051282051282e-09,1.90148448043185e-09,3206,"tags=58%, list=17%, signal=49%","CCL19/NCKAP1L/RASAL3/SLAMF1/RAC2/CCDC88B/CSF2RB/CD6/SPN/PTPRC/CD3E/CSF2RA/CARD11/SASH3/CD74/ZAP70/CORO1A/CD86/CD4/HLA-DPA1/IL12RB1/VCAM1/BTK/HLA-DPB1/HLA-DMB/CD28/IL2RA/EBI3/TNFRSF13C/IL7/JAK2/LYN/MYD88/ADA/MEF2C/CCR2/CSF1R/FCRL3/TMIGD2/CD40LG/TNFRSF4/STAT5A/IL18/CD38/TNFSF4/PDCD1LG2/CD1D/HAVCR2/HLA-E/AIF1/PYCARD/CD40/FOXP3/LGALS9/TLR4/TCF3/CD80/IL12B/CCL5/BCL6/IL12A/CD274/XCL1/RIPK2/TNFSF13B/LILRB2/BST2/TYK2/STAT5B/IL1B/IL6ST/IL21/CSF1/CD70/ATAD5/NR5A2/IL23A/CD209/FCGR3A/TFRC/HLA-A/IGF1/NFATC2/TACR1/SYK/ICOSLG/HMGB1/IL15/BTNL2/GPR183/IL2/HHLA2"
"GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_CELL_CELL_ADHESION","GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_CELL_CELL_ADHESION",268,0.746595274370799,2.00287270625766,1e-10,2.67051282051282e-09,1.90148448043185e-09,3082,"tags=56%, list=16%, signal=47%","GPR65/CCL19/RUNX3/IL2RG/PIK3R6/SKAP1/HLA-DRA/NCKAP1L/ICOS/ADAM8/RASAL3/SLAMF1/CD5/LCK/BTN2A2/HLA-DOA/CCDC88B/CD6/DOCK8/SPN/PTPRC/LILRB1/HLA-DMA/VAV1/CD3E/ITGA4/CARD11/SASH3/CD74/PTPN6/ZAP70/CORO1A/CD86/CD4/TESPA1/HLA-DPA1/IL12RB1/VCAM1/ITGB2/PIK3CD/NOD2/RHOH/HLA-DPB1/HLA-DMB/CD28/FCHO1/IL2RA/EBI3/ETS1/FUT7/HLA-DOB/TNFRSF13C/CD27/TNFSF14/IL4I1/RASGRP1/IL7/ITPKB/JAK2/LYN/ADA/CSK/CD83/CCR2/SIRPG/TNF/TMIGD2/CCR7/CD40LG/STAT5A/IL18/LEF1/TNFSF4/CYLD/PDCD1LG2/CD1D/HAVCR2/HLA-E/AIF1/MALT1/PYCARD/FUT4/CR1/FOXP3/TNFSF11/MAP3K8/IL4R/LGALS9/IFNG/IL7R/IRAK1/CD80/VNN1/B2M/IL12B/ALOX5/CCL5/BCL6/LILRB4/IL12A/FLOT2/CD274/SIRPB1/CBFB/HLA-DQB2/XCL1/SOCS1/RIPK2/SELP/TNFSF13B/LILRB2/TYK2/STAT5B/IL1B/TGFB1/SIRPA/IL6ST/TNFRSF14/CD44/CHST4/IL21/CD70/NLRP3/GATA3/NR5A2/FBXO38/IL23A/CD209/VSIR/NFKBID/TFRC/DUSP10/HLA-A/IGF1/WNT10B/ZBTB1/HAS2/SYK/ARID2/LGALS8/CD160/ICOSLG/HMGB1/IL15/HLA-DRB1/MTOR/PBRM1/BTNL2/XBP1"
"GOBP_RESPONSE_TO_CHEMOKINE","GOBP_RESPONSE_TO_CHEMOKINE",83,0.775170525250507,2.00239095792301,1e-10,2.67051282051282e-09,1.90148448043185e-09,2632,"tags=53%, list=14%, signal=46%","CCL19/DOCK8/CCR4/CXCR4/CXCL13/RIPOR2/CXCR3/CCR5/PTK2B/JAK2/LYN/CCR2/CCR7/STAT5A/CCL3/CCRL2/SH2B3/LRCH1/RBM15/XCR1/CCL4/CCR6/CCR1/CXCR6/CCL22/CCL5/CCR9/XCL1/CXCR5/XCL2/WNK1/PADI2/CCL4L2/CXCL9/ROBO1/CX3CR1/CXCL10/TREM2/CXCL11/HIF1A/CCL18/ZC3H12A/STK39/CXCL12"
"HALLMARK_INTERFERON_ALPHA_RESPONSE","HALLMARK_INTERFERON_ALPHA_RESPONSE",97,0.768863652581086,2.00234716008422,1e-10,2.67051282051282e-09,1.90148448043185e-09,3371,"tags=70%, list=18%, signal=58%","CD74/SELL/TRIM14/CASP1/SP110/SAMD9/IL7/IRF2/CASP8/IRF1/CCRL2/ISG20/TMEM140/IL4R/TAP1/SAMD9L/GBP2/PARP14/PSMB8/C1S/TRAFD1/B2M/EPSTI1/IFI30/PSMB9/LAMP3/PARP12/CMTR1/LAP3/NMI/RIPK2/IFIH1/GBP4/BST2/ELF1/ADAR/TRIM21/NUB1/CSF1/CXCL10/RTP4/STAT2/IRF9/UBA7/OASL/UBE2L6/PLSCR1/IRF7/CXCL11/HLA-C/PSME2/IFITM1/PSMA3/TRIM25/DDX60/PARP9/TRIM26/WARS1/LPAR6/PSME1/HELZ2/DHX58/IL15/IFIT2/BATF2/CMPK2/CD47/IFI35"
"GOBP_LEUKOCYTE_MEDIATED_IMMUNITY","GOBP_LEUKOCYTE_MEDIATED_IMMUNITY",381,0.743051020595574,2.00201833430049,1e-10,2.67051282051282e-09,1.90148448043185e-09,2717,"tags=53%, list=14%, signal=46%","PIK3R6/HLA-DRA/NCR3/NCKAP1L/SLAMF1/FCMR/KLRB1/RAC2/CD226/CSF2RB/JAK3/CD2/SPN/PTPRC/LILRB1/VAV1/WAS/NCF1/SERPINB9/SH2D1A/SASH3/CD74/INPP5D/TIGIT/CD300A/ITGAM/CLNK/PTPN6/FCGR2B/IL27RA/CORO1A/IL2RB/UNC13D/TNFRSF1B/IL12RB1/IGLL5/HLA-F/CD84/SLAMF6/CD1E/CD96/ITGB2/CAMK4/CD7/BTK/PIK3CD/PIK3CG/SCIMP/NOD2/SPI1/CD28/SLAMF7/ARRB2/FCER2/FUT7/SLA2/CRTAM/CD27/CD1C/DUSP22/BATF/IL4I1/RASGRP1/CLEC7A/LYN/MYD88/PDCD1/BTN3A2/CCR2/GZMM/TNF/PTGDS/DBH/LAT2/CD40LG/TBX21/P2RX7/TAP2/STAT5A/IL18/CD19/IL10/PLCG2/NLRP6/TNFSF4/PRF1/CCL3/CD1D/HAVCR2/HLA-E/CBL/SECTM1/IL6R/FGR/MALT1/CD40/CR1/STAP1/FOXP3/IL4R/LGALS9/IL7R/NCR1/HCST/CD1B/GRB2/ADGRE2/IRAK4/CD8A/BTN3A3/TLR4/EXO1/CARD9/CD80/CCR6/ARID5A/IL18RAP/NKG7/C1S/LAG3/CR2/LTA/B2M/IL12B/TLR8/IL18R1/LYST/MYO1G/CALHM6/TYROBP/C7/MILR1/C1RL/BCL6/LILRB4/IL12A/TCIRG1/IL9R/HLA-B/CD274/PTGDR/PCYOX1L/C3/XCL1/AIRE/C1QC/CR1L/BST2/STAT5B/IL1B/GZMB/KLRC4/STAT6/DENND1B/C2/TGFB1/C1QA/FCER1G/IL21/CX3CR1/SLC15A4/SWAP70/CLEC4G/C1QB/CD70/RNF19B/SH2D1B/RFTN1/ATAD5/SNAP23/HMCES/CD1A/KLRD1/NLRP3/GATA3/RASGRP4/TREM2/FBXO38/KLRC2/IL23A/CLEC12B/SNX6/IRF7/UNC93B1/FCGR3A/HLA-C/C17orf99/FCGR1A/C1R/AICDA/STX7/LIG4/TFRC/LAT/RIF1/HLA-A/DNASE1/ADAM17/PPP3CB/ZBTB1/C5"
"GOBP_ALPHA_BETA_T_CELL_ACTIVATION","GOBP_ALPHA_BETA_T_CELL_ACTIVATION",192,0.749934221664617,2.00041787184783,1e-10,2.67051282051282e-09,1.90148448043185e-09,3331,"tags=62%, list=18%, signal=52%","GPR65/CCL19/RUNX3/IL2RG/IRF4/HLA-DRA/NCR3/NCKAP1L/ICOS/RASAL3/CD3D/JAK3/SPN/PTPRC/LILRB1/CD3E/CD3G/CARD11/SASH3/CD300A/DOCK2/ZAP70/CD86/CD69/STAT4/LY9/IL12RB1/SLAMF6/BCL11B/CD247/CRACR2A/WDFY4/CD28/IL2RA/EOMES/EBI3/FUT7/CRTAM/BATF/PLA2G2D/ITPKB/JAK2/ADA/PTGER4/CD83/CCR2/ITK/TBX21/STAT5A/ELF4/IL18/LEF1/JAK1/TNFSF4/RELB/HLA-E/IL6R/MYB/IRF1/MALT1/TOX/FOXP3/IL4R/LGALS9/IFNG/TNFSF8/CD80/NKG7/GPR18/IL12B/IL18R1/CLEC2B/TBK1/BCL6/LILRB4/IL12A/TCIRG1/LOXL3/CD274/CBFB/XCL1/SOCS1/RIPK2/RC3H2/TYK2/STAT6/ADORA2A/CBLB/IL6ST/TNFRSF14/KMT2A/LGALS9B/IL21/CLEC4G/LGALS9C/NLRP3/GATA3/ENTPD7/ASCL2/IL23A/ZC3H12A/VSIR/NFKBID/HLA-A/CLEC4A/SYK/CD160/ICOSLG/HMGB1/IL15/HLA-DRB1/MTOR/GPR183/IL2/ATP7A/RC3H1/PTCRA/BCL3/ITCH"
"GOBP_B_CELL_ACTIVATION","GOBP_B_CELL_ACTIVATION",262,0.74540199542007,1.99910712899369,1e-10,2.67051282051282e-09,1.90148448043185e-09,2648,"tags=50%, list=14%, signal=44%","TNFAIP3/DOCK10/IL2RG/GAPT/NCKAP1L/LAPTM5/FCRL5/JAK3/TNFRSF13B/CD79A/PTPRC/MFNG/CTLA4/ITGA4/CARD11/SASH3/FCRL1/CD74/INPP5D/FLT3/CD300A/CASP3/PTPN6/ZAP70/FCGR2B/IL27RA/CD86/PRKCB/IKZF3/VCAM1/PLCL2/BTK/PIK3CD/LAX1/ATM/NOD2/SPI1/IRF8/CD28/BANK1/POU2AF1/TNFRSF13C/HDAC9/CD27/TBC1D10C/BATF/IL4I1/RASGRP1/IL7/PTK2B/LYN/ADA/MEF2C/CD79B/LYL1/FCRL3/CASP8/LAT2/CD40LG/TNFRSF4/CD180/TBX21/STAT5A/MZB1/MS4A1/CD19/CD38/IL10/LEF1/PLCG2/TNFSF4/CYLD/SKAP2/MYB/MALT1/CD40/MNDA/CR1/FOXP3/SH3KBP1/PTPN2/BAK1/IL7R/SLAMF8/PAX5/TLR4/EXO1/TCF3/PPP2R3C/SPIB/CCR6/CR2/DCLRE1C/BLNK/TYROBP/NFAM1/THEMIS2/BCL6/TCIRG1/CD22/C3/EZH2/CXCR5/TNFSF13B/BST2/STAT5B/STAT6/TGFB1/TP53/IL21/SLC15A4/SWAP70/CMTM7/CD70/CTPS1/ATAD5/HMCES/AKIRIN2/PRKDC/DOCK11/LFNG/C17orf99/SYVN1/AICDA/LIG4/TFRC/RIF1/RBPJ/CDKN2A/NFATC2/ADAM17"
"GOBP_NEGATIVE_REGULATION_OF_CELL_ACTIVATION","GOBP_NEGATIVE_REGULATION_OF_CELL_ACTIVATION",207,0.747213114458123,1.99637881928008,1e-10,2.67051282051282e-09,1.90148448043185e-09,2663,"tags=49%, list=14%, signal=43%","TNFAIP3/RUNX3/PTPN22/CST7/LAPTM5/BTN2A2/JAK3/SPN/TNFRSF13B/LST1/PTPRC/LILRB1/CTLA4/TNFAIP8L2/CD74/INPP5D/TIGIT/CD300A/CLNK/RASSF5/CASP3/PTPN6/FCGR2B/TSPAN32/CD86/CD69/CD84/BTK/LAX1/CD37/ATM/BANK1/IL2RA/CRTAM/RIPOR2/TBC1D10C/DUSP22/IL4I1/PLA2G2D/LYN/BTLA/CSK/PDCD1/UBASH3B/TBX21/STAT5A/CNR2/IL10/TNFSF4/PDCD1LG2/HAVCR2/HLA-E/FGR/IRF1/SH2B3/MNDA/CR1/SYT11/FOXP3/IL4R/PTPN2/LGALS9/TMEM131L/PAG1/MAD1L1/CD80/LAG3/SERPINE2/TYROBP/MILR1/CD33/BCL6/ILDR2/LILRB4/LOXL3/CD274/CBFB/XCL1/SOCS1/RC3H2/LILRB2/IDO1/CD300LF/TGFB1/ADORA2A/CBLB/TNFRSF14/LGALS9B/DTX1/CLEC4G/EMILIN1/FAM76B/LGALS9C/TREM2/CLEC12A/ASCL2/ZC3H12A/FGL2/VSIR/PGLYRP2/CDKN2A/VSIG4"
"GOBP_LEUKOCYTE_MEDIATED_CYTOTOXICITY","GOBP_LEUKOCYTE_MEDIATED_CYTOTOXICITY",135,0.755831059753518,1.99522193862584,1e-10,2.67051282051282e-09,1.90148448043185e-09,2652,"tags=58%, list=14%, signal=50%","PIK3R6/HLA-DRA/NCR3/NCKAP1L/KLRB1/CD226/CD2/PTPRC/LILRB1/VAV1/NCF1/SERPINB9/SH2D1A/INPP5D/TIGIT/ITGAM/PTPN6/FCGR2B/CORO1A/UNC13D/IL12RB1/HLA-F/SLAMF6/CD1E/SPI1/SLAMF7/ARRB2/CRTAM/CD1C/RASGRP1/MYD88/GZMM/P2RX7/TAP2/STAT5A/IL18/NLRP6/PRF1/CD1D/HAVCR2/HLA-E/STAP1/LGALS9/IL7R/NCR1/HCST/CD1B/GRB2/IL18RAP/NKG7/LAG3/B2M/IL12B/LYST/TYROBP/IL12A/HLA-B/PCYOX1L/XCL1/STAT5B/GZMB/KLRC4/TGFB1/IL21/CX3CR1/RNF19B/CD1A/KLRD1/KLRC2/IL23A/CLEC12B/FCGR3A/HLA-C/FCGR1A/STX7/HLA-A/DNASE1/PPP3CB"
"GOBP_REGULATION_OF_CELL_KILLING","GOBP_REGULATION_OF_CELL_KILLING",100,0.765341637035722,1.99453360200164,1e-10,2.67051282051282e-09,1.90148448043185e-09,3028,"tags=67%, list=16%, signal=57%","PIK3R6/HLA-DRA/NCR3/NCKAP1L/KLRB1/CD226/PTPRC/LILRB1/VAV1/SERPINB9/SH2D1A/INPP5D/TIGIT/ITGAM/FCGR2B/IL12RB1/HLA-F/SLAMF6/CD1E/SPI1/ARRB2/CRTAM/CD1C/RASGRP1/P2RX7/TAP2/STAT5A/IL10/PRF1/CD1D/HAVCR2/HLA-E/CR1/STAP1/LGALS9/IL7R/NCR1/CD1B/GRB2/IL18RAP/LAG3/B2M/IL12B/TYROBP/IL12A/HLA-B/XCL1/CR1L/STAT5B/KLRC4/TGFB1/IL21/CX3CR1/CD1A/KLRD1/KLRC2/IL23A/CLEC12B/HLA-C/STX7/HLA-A/DNASE1/PPP3CB/CD160/KIR2DL4/AP1G1/HLA-DRB1"
"GOBP_NATURAL_KILLER_CELL_MEDIATED_IMMUNITY","GOBP_NATURAL_KILLER_CELL_MEDIATED_IMMUNITY",83,0.771540327057028,1.99301356830188,1e-10,2.67051282051282e-09,1.90148448043185e-09,2425,"tags=61%, list=13%, signal=54%","PIK3R6/NCR3/KLRB1/CD226/CD2/LILRB1/VAV1/SERPINB9/SH2D1A/INPP5D/TIGIT/CLNK/PTPN6/CORO1A/UNC13D/HLA-F/SLAMF6/CD96/SLAMF7/ARRB2/CRTAM/RASGRP1/STAT5A/IL18/HAVCR2/HLA-E/LGALS9/NCR1/HCST/GRB2/IL18RAP/NKG7/LAG3/IL12B/LYST/CALHM6/TYROBP/IL12A/HLA-B/STAT5B/GZMB/KLRC4/TGFB1/IL21/RNF19B/SH2D1B/KLRD1/RASGRP4/KLRC2/CLEC12B/FCGR3A"
"GOBP_REGULATION_OF_LEUKOCYTE_PROLIFERATION","GOBP_REGULATION_OF_LEUKOCYTE_PROLIFERATION",262,0.742895659617133,1.9923853415527,1e-10,2.67051282051282e-09,1.90148448043185e-09,2706,"tags=51%, list=14%, signal=44%","CCL19/TNFAIP3/PTPN22/NCKAP1L/RASAL3/SLAMF1/LAPTM5/BTN2A2/RAC2/CCDC88B/CSF2RB/CD6/SPN/TNFRSF13B/LST1/PTPRC/LILRB1/CD3E/CTLA4/CSF2RA/CARD11/SASH3/CD74/INPP5D/CD300A/RASSF5/CASP3/PTPN6/ZAP70/FCGR2B/TSPAN32/CORO1A/CD86/IKZF3/CD4/HLA-DPA1/TNFRSF1B/IL12RB1/VCAM1/BTK/CD37/ATM/HLA-DPB1/TNFRSF9/HLA-DMB/CD28/IL2RA/EBI3/CRTAM/RIPOR2/TNFRSF13C/IL4I1/PLA2G2D/IL7/JAK2/LYN/MYD88/ADA/BTLA/MEF2C/CCR2/CSF1R/FCRL3/TMIGD2/CD40LG/TNFRSF4/STAT5A/MZB1/IL18/CD38/IL10/TNFSF4/PDCD1LG2/CD1D/HAVCR2/HLA-E/AIF1/IRF1/PYCARD/CD40/MNDA/CR1/FOXP3/LGALS9/TMEM131L/TNFSF8/TLR4/TCF3/MAD1L1/CD80/IL12B/TYROBP/CCL5/BCL6/LILRB4/IL12A/CD22/IL33/CD274/XCL1/RIPK2/TNFSF13B/LILRB2/GREM1/IDO1/BST2/TYK2/STAT5B/IL1B/STAT6/TGFB1/CBLB/IL6ST/TNFRSF14/LGALS9B/SOS1/IL21/CLEC4G/CSF1/CD70/ATAD5/LGALS9C/NR5A2/IL23A/CD209/FCGR3A/VSIR/TFRC/HLA-A/CDKN2A/IGF1/NFATC2/VSIG4/TACR1"
"GOBP_T_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE","GOBP_T_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE",120,0.758492664761816,1.99147492476732,1e-10,2.67051282051282e-09,1.90148448043185e-09,3321,"tags=62%, list=18%, signal=52%","GPR65/CCL19/IRF4/HLA-DRA/NCKAP1L/ICOS/APBB1IP/JAK3/SPN/LILRB1/CD74/ITGAL/FCGR2B/CD86/CD69/LCP1/STAT4/LY9/IL12RB1/SLAMF6/CRACR2A/HLA-DMB/EOMES/CD1C/BATF/PTGER4/TBX21/STAT5A/IL18/LEF1/JAK1/TNFSF4/RELB/HAVCR2/IL6R/MYB/MALT1/FOXP3/IL4R/LGALS9/IFNG/CD80/IL12B/IL18R1/TYROBP/TBK1/BCL6/LOXL3/RIPK2/RC3H2/STAT6/IL6ST/KMT2A/FCER1G/TP53/IL21/NLRP3/GATA3/ENTPD7/TREM2/ASCL2/IL23A/ZC3H12A/FGL2/NFKBID/ICOSLG/HMGB1/HLA-DRB1/MTOR/ICAM1/GPR183/IL2/ATP7A/RC3H1/BCL3"
"GOBP_REGULATION_OF_ALPHA_BETA_T_CELL_ACTIVATION","GOBP_REGULATION_OF_ALPHA_BETA_T_CELL_ACTIVATION",117,0.759009565255609,1.99064383984306,1e-10,2.67051282051282e-09,1.90148448043185e-09,2597,"tags=57%, list=14%, signal=50%","GPR65/CCL19/RUNX3/IL2RG/IRF4/HLA-DRA/NCKAP1L/RASAL3/JAK3/PTPRC/LILRB1/CD3E/CARD11/SASH3/CD300A/ZAP70/CD86/CD69/IL12RB1/CD28/IL2RA/EBI3/CRTAM/BATF/ITPKB/JAK2/ADA/CD83/CCR2/TBX21/STAT5A/IL18/TNFSF4/HLA-E/IRF1/MALT1/FOXP3/IL4R/LGALS9/IFNG/CD80/IL12B/BCL6/LILRB4/IL12A/LOXL3/CD274/CBFB/XCL1/SOCS1/RIPK2/RC3H2/TYK2/ADORA2A/CBLB/TNFRSF14/LGALS9B/CLEC4G/LGALS9C/NLRP3/GATA3/ASCL2/IL23A/ZC3H12A/VSIR/NFKBID/HLA-A"
"GOBP_LEUKOCYTE_PROLIFERATION","GOBP_LEUKOCYTE_PROLIFERATION",330,0.737882383687964,1.98502776118738,1e-10,2.67051282051282e-09,1.90148448043185e-09,2663,"tags=50%, list=14%, signal=44%","CCL19/TNFAIP3/GAPT/PTPN22/NCKAP1L/RASAL3/SLAMF1/LAPTM5/BTN2A2/RAC2/CCDC88B/CSF2RB/CD6/DOCK8/SPN/TNFRSF13B/LST1/CD79A/PTPRC/LILRB1/CD3E/CTLA4/CSF2RA/CARD11/SASH3/CD74/INPP5D/FLT3/CD300A/BTN3A1/RASSF5/CASP3/DOCK2/PTPN6/ZAP70/FCGR2B/TSPAN32/CORO1A/CD86/IKZF3/SH2D2A/CD4/HLA-DPA1/TNFRSF1B/IL12RB1/VCAM1/PLCL2/BTK/PIK3CG/CD37/ATM/HLA-DPB1/TNFRSF9/HLA-DMB/CD28/IL2RA/EBI3/CRTAM/RIPOR2/TNFRSF13C/TNFSF14/IL4I1/RASGRP1/PLA2G2D/IL7/JAK2/LYN/MYD88/ADA/BTLA/MEF2C/CCR2/CSF1R/FCRL3/TMIGD2/CD40LG/TNFRSF4/CD180/P2RX7/STAT5A/MZB1/MS4A1/ELF4/IL18/CD19/CD38/IL10/LEF1/TNFSF4/PDCD1LG2/CD1D/HAVCR2/HLA-E/AIF1/IRF1/MALT1/PYCARD/CD40/MNDA/CR1/PSMB10/FOXP3/TNFSF11/LGALS9/IL7R/TMEM131L/TNFSF8/TLR4/TCF3/MAD1L1/CD80/CR2/IL12B/TYROBP/CCL5/TBK1/BCL6/IMPDH1/LILRB4/IL12A/TCIRG1/CD22/IL33/CD274/XCL1/RIPK2/RC3H2/TNFSF13B/LILRB2/GREM1/IDO1/BST2/TYK2/STAT5B/IL1B/STAT6/TGFB1/HELLS/CBLB/IL6ST/TNFRSF14/LGALS9B/SOS1/TP53/IL21/CLEC4G/CSF1/CD70/CTPS1/ATAD5/LIPA/LGALS9C/NR5A2/TREM2/IL23A/CD209/FCGR3A/VSIR/TFRC/HLA-A/CDKN2A/IGF1/NFATC2/PPP3CB/VSIG4"
"GOBP_REGULATION_OF_B_CELL_PROLIFERATION","GOBP_REGULATION_OF_B_CELL_PROLIFERATION",63,0.7837218967515,1.98422198691211,1e-10,2.67051282051282e-09,1.90148448043185e-09,2628,"tags=59%, list=14%, signal=51%","NCKAP1L/TNFRSF13B/PTPRC/CTLA4/CARD11/SASH3/CD74/INPP5D/CD300A/CASP3/FCGR2B/IKZF3/BTK/ATM/TNFRSF13C/IL7/LYN/ADA/MEF2C/FCRL3/TNFRSF4/MZB1/CD38/IL10/CD40/MNDA/TLR4/TCF3/TYROBP/BCL6/CD22/TNFSF13B/IL21/ATAD5/TFRC/CDKN2A/NFATC2"
"GOBP_POSITIVE_REGULATION_OF_ADAPTIVE_IMMUNE_RESPONSE","GOBP_POSITIVE_REGULATION_OF_ADAPTIVE_IMMUNE_RESPONSE",127,0.753554167064606,1.9839677679642,1e-10,2.67051282051282e-09,1.90148448043185e-09,2704,"tags=56%, list=14%, signal=48%","SKAP1/HLA-DRA/SLAMF1/CD226/PTPRC/SASH3/IL27RA/CD4/IL12RB1/HLA-F/CD1E/CD7/BTK/CD28/FCER2/CD1C/CLEC7A/JAK2/ADA/CCR2/TNF/TBX21/P2RX7/TAP2/IL18/TNFSF4/CD1D/HLA-E/SECTM1/MALT1/PYCARD/CD40/FOXP3/CD1B/CARD9/ARID5A/LTA/B2M/IL12B/IL18R1/IL12A/HLA-B/C3/XCL1/RIPK2/TNFSF13B/TYK2/IL1B/STAT6/DENND1B/TGFB1/IL6ST/FCER1G/ATAD5/HMCES/CD1A/AKIRIN2/NLRP3/GATA3/TREM2/FBXO38/IL23A/HLA-C/C17orf99/FCGR1A/NFKBID/STX7/TFRC/RIF1/HLA-A/ZBTB1"
"GOBP_NEGATIVE_REGULATION_OF_LEUKOCYTE_MEDIATED_IMMUNITY","GOBP_NEGATIVE_REGULATION_OF_LEUKOCYTE_MEDIATED_IMMUNITY",73,0.774358900437226,1.98385512212794,1e-10,2.67051282051282e-09,1.90148448043185e-09,2318,"tags=59%, list=12%, signal=52%","NCKAP1L/SLAMF1/JAK3/SPN/PTPRC/LILRB1/SERPINB9/INPP5D/TIGIT/CD300A/PTPN6/FCGR2B/HLA-F/CD84/CD96/SPI1/ARRB2/DUSP22/IL4I1/PDCD1/CCR2/TBX21/HAVCR2/HLA-E/CR1/FOXP3/LGALS9/IL7R/GRB2/CD80/CR2/BCL6/LILRB4/HLA-B/CD274/XCL1/CR1L/BST2/TGFB1/CX3CR1/CLEC4G/KLRD1/CLEC12B"
"GOBP_INTERLEUKIN_12_PRODUCTION","GOBP_INTERLEUKIN_12_PRODUCTION",61,0.785834363856525,1.98232257762654,1e-10,2.67051282051282e-09,1.90148448043185e-09,1660,"tags=52%, list=9%, signal=48%","CCL19/SLAMF1/LAPTM5/JAK3/LILRB1/TIGIT/IL16/SCIMP/IRF8/ARRB2/LTB/CLEC7A/CCR7/CD40LG/IL10/PLCG2/TNFSF4/ACP5/IRF1/CD40/NFKB1/IRF5/LGALS9/IFNG/TLR4/MEFV/IL12B/TLR8/TLR2/HLA-B/RIPK2/IDO1"
