"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","direction"
"GOBP_GLUCOSE_METABOLIC_PROCESS","GOBP_GLUCOSE_METABOLIC_PROCESS","1/74","179/14252",0.00558659217877095,1.07594745583572,0.0738715897888567,0.608479819111425,0.704388433606024,0.661899814218559,"IGF2",1,"downregulated"
"GOBP_CIRCADIAN_RHYTHM","GOBP_CIRCADIAN_RHYTHM","1/74","183/14252",0.00546448087431694,1.05242947865899,0.0515704015705708,0.616650874218169,0.712360228654114,0.669390751618407,"MAGEL2",1,"downregulated"
"GOBP_MAINTENANCE_OF_CELL_NUMBER","GOBP_MAINTENANCE_OF_CELL_NUMBER","1/74","183/14252",0.00546448087431694,1.05242947865899,0.0515704015705708,0.616650874218169,0.712360228654114,0.669390751618407,"TCF15",1,"downregulated"
"GOBP_PROTEIN_HOMOOLIGOMERIZATION","GOBP_PROTEIN_HOMOOLIGOMERIZATION","1/74","184/14252",0.00543478260869565,1.04670975323149,0.046071393514188,0.618667210511286,0.713723499327496,0.670671789980752,"KCTD16",1,"downregulated"
"GOBP_RESPONSE_TO_PEPTIDE_HORMONE","GOBP_RESPONSE_TO_PEPTIDE_HORMONE","2/74","400/14252",0.005,0.962972972972973,-0.0542654790428991,0.61911813016506,0.713723499327496,0.670671789980752,"IGF2/SLC30A10",2,"downregulated"
"GOBP_IMPORT_ACROSS_PLASMA_MEMBRANE","GOBP_IMPORT_ACROSS_PLASMA_MEMBRANE","1/74","185/14252",0.00540540540540541,1.04105186267348,0.0406021500452409,0.620673083870837,0.714031587150164,0.670961293985726,"KCNJ13",1,"downregulated"
"HALLMARK_HEME_METABOLISM","HALLMARK_HEME_METABOLISM","1/74","185/14252",0.00540540540540541,1.04105186267348,0.0406021500452409,0.620673083870837,0.714031587150164,0.670961293985726,"SLC30A10",1,"downregulated"
"GOBP_REGULATION_OF_PROTEIN_TRANSPORT","GOBP_REGULATION_OF_PROTEIN_TRANSPORT","2/74","402/14252",0.00497512437810945,0.958182062659675,-0.0614443269323598,0.621853737279484,0.71410488062621,0.671030166408759,"BMP8A/KCNK16",2,"downregulated"
"GOBP_CELL_MATURATION","GOBP_CELL_MATURATION","1/74","186/14252",0.00537634408602151,1.03545480964836,0.0351623074948328,0.622668547849905,0.71410488062621,0.671030166408759,"MYOC",1,"downregulated"
"GOBP_MULTI_MULTICELLULAR_ORGANISM_PROCESS","GOBP_MULTI_MULTICELLULAR_ORGANISM_PROCESS","1/74","186/14252",0.00537634408602151,1.03545480964836,0.0351623074948328,0.622668547849905,0.71410488062621,0.671030166408759,"TEKT3",1,"downregulated"
"GOBP_POSITIVE_REGULATION_OF_EPITHELIAL_CELL_PROLIFERATION","GOBP_POSITIVE_REGULATION_OF_EPITHELIAL_CELL_PROLIFERATION","1/74","187/14252",0.0053475935828877,1.02991761815291,0.0297515087039979,0.624653655731258,0.71564142996484,0.672474031289632,"IGF2",1,"downregulated"
"GOBP_REGULATION_OF_PROTEIN_UBIQUITINATION","GOBP_REGULATION_OF_PROTEIN_UBIQUITINATION","1/74","188/14252",0.00531914893617021,1.02443933294997,0.02436940287176,0.62662846052869,0.71716301622943,0.673903835667159,"BEX1",1,"downregulated"
"GOBP_WOUND_HEALING","GOBP_WOUND_HEALING","2/74","406/14252",0.00492610837438424,0.94874184529357,-0.0756998230933639,0.627280413781381,0.717169050395414,0.67390950585303,"NDNF/HTR2A",2,"downregulated"
"GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_MEMBRANE","GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_MEMBRANE","1/74","189/14252",0.00529100529100529,1.01901901901902,0.0190156454075431,0.628593014988366,0.717929612381151,0.674624190837967,"FZD9",1,"downregulated"
"HALLMARK_KRAS_SIGNALING_UP","HALLMARK_KRAS_SIGNALING_UP","1/74","190/14252",0.00526315789473684,1.01365576102418,0.013689897787786,0.630547371590148,0.719420817997401,0.67602544712394,"IGF2",1,"downregulated"
"GOBP_EMBRYONIC_ORGAN_DEVELOPMENT","GOBP_EMBRYONIC_ORGAN_DEVELOPMENT","2/74","409/14252",0.00488997555012225,0.941782858653274,-0.0863035111481456,0.631311492244281,0.719552358580583,0.676149053196125,"IGF2/HOXB5",2,"downregulated"
"GOBP_NEGATIVE_REGULATION_OF_CELL_CELL_ADHESION","GOBP_NEGATIVE_REGULATION_OF_CELL_CELL_ADHESION","1/74","194/14252",0.00515463917525773,0.992755642240178,-0.00733956006550874,0.63826385976916,0.72449807623746,0.680796445802368,"APOA1",1,"downregulated"
"HALLMARK_ESTROGEN_RESPONSE_LATE","HALLMARK_ESTROGEN_RESPONSE_LATE","1/74","194/14252",0.00515463917525773,0.992755642240178,-0.00733956006550874,0.63826385976916,0.72449807623746,0.680796445802368,"TNNC1",1,"downregulated"
