"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","direction"
"GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_PRODUCTION","GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_PRODUCTION","7/1640","34/14252",0.205882352941176,1.78916786226686,1.66127759335281,0.0886035762451029,0.322514261588901,0.257245547140362,"MYB/LILRB1/LGALS9/FOXP3/TYROBP/XCL1/SERPINF2",7,"upregulated"
"GOBP_REGULATION_OF_JNK_CASCADE","GOBP_REGULATION_OF_JNK_CASCADE","22/1640","142/14252",0.154929577464789,1.34637581587083,1.49582518150921,0.0900317921413133,0.32745828983177,0.261189029342198,"CCDC88C/PTK2B/CD27/RASSF2/SLAMF1/CCR7/CRACR2A/PTPN22/MYD88/PYCARD/FCGR2B/NOD2/MAP4K4/CARD9/CCL19/TLR4/TNF/EDAR/TNFSF11/WNT16/SERPINF2/IL1B",22,"upregulated"
"GOBP_REGULATION_OF_TRANS_SYNAPTIC_SIGNALING","GOBP_REGULATION_OF_TRANS_SYNAPTIC_SIGNALING","63/1640","464/14252",0.135775862068966,1.17992535744323,1.42086671307835,0.0910838399165699,0.331027526901758,0.264035943269102,"CNR2/PTK2B/KMO/PRKCB/SLC4A8/CD38/CDC20/S1PR2/PLCL2/NTNG2/MEF2C/KCNJ10/ARRB2/AKAP5/JAK2/SYT11/ACHE/LILRB2/ADGRB1/CLMP/P2RX1/SERPINE2/SLC1A3/ADRA2A/TNF/ADORA2A/TYROBP/MME/TUBB2B/NLGN4X/LRRC4/CHRNA3/CCR2/NXPH4/SHISA8/GRIN1/TNR/ADRB2/STX1B/GRIK1/NGFR/CHRNA5/DCC/MCTP1/SV2B/IGF1/CDH11/GRM2/SLC8A3/UNC13A/CHRNA6/IL1B/APOE/ADORA3/IGSF21/TACR1/OTOF/NTNG1/CHRNB4/CX3CR1/LRFN2/GRIA3/SLC4A10",63,"upregulated"
"GOBP_ESTABLISHMENT_OF_MITOTIC_SPINDLE_LOCALIZATION","GOBP_ESTABLISHMENT_OF_MITOTIC_SPINDLE_LOCALIZATION","8/1640","41/14252",0.195121951219512,1.69565734681737,1.60852419460439,0.0922776573383799,0.334846289923222,0.267081885417571,"MAD2L1/PLK1/ESPL1/NDC80/NDE1/CENPA/NUSAP1/SAPCD2",8,"upregulated"
"GOBP_INTERSTRAND_CROSS_LINK_REPAIR","GOBP_INTERSTRAND_CROSS_LINK_REPAIR","8/1640","41/14252",0.195121951219512,1.69565734681737,1.60852419460439,0.0922776573383799,0.334846289923222,0.267081885417571,"FANCD2/FANCA/RAD51/FANCI/RAD51AP1/FANCB/NEIL3/HROB",8,"upregulated"
"GOBP_VASOCONSTRICTION","GOBP_VASOCONSTRICTION","13/1640","76/14252",0.171052631578947,1.4864890885751,1.53340071298005,0.0926377577754725,0.335892598099912,0.267916447331404,"KEL/CD38/ITGA4/DBH/P2RX1/TBXAS1/HTR7/SLC8A1/ADRA2A/HRH2/SMTNL1/SVEP1/TACR1",13,"upregulated"
"GOBP_POSITIVE_REGULATION_OF_EPITHELIAL_CELL_MIGRATION","GOBP_POSITIVE_REGULATION_OF_EPITHELIAL_CELL_MIGRATION","9/1640","48/14252",0.1875,1.62942073170732,1.57510294458622,0.0941535968805041,0.340860778807146,0.271879194150811,"PLCG2/ENPP2/MAP4K4/IFNG/MMP9/CTSH/HAS2/INSL3/TACR1",9,"upregulated"
"GOBP_RESPONSE_TO_GAMMA_RADIATION","GOBP_RESPONSE_TO_GAMMA_RADIATION","9/1640","48/14252",0.1875,1.62942073170732,1.57510294458622,0.0941535968805041,0.340860778807146,0.271879194150811,"FANCD2/RAD51/PARP1/BRCA2/PTPRC/ATM/XRCC2/CBL/CXCL10",9,"upregulated"
"GOBP_ENDOTHELIAL_CELL_PROLIFERATION","GOBP_ENDOTHELIAL_CELL_PROLIFERATION","24/1640","158/14252",0.151898734177215,1.32003704847175,1.45869427819847,0.0945187285448325,0.341467546996464,0.272363167833337,"PPP1R16B/PIK3CD/HMGB2/ITGA4/DBH/VASH2/MEF2C/CXCR3/IL10/ZEB2/IL12A/ERN1/TNF/VASH1/ALOX5/STAT1/NGFR/SEMA5A/BMP6/IL12B/APOE/CCR3/HMOX1/APELA",24,"upregulated"
"GOBP_ENDODERM_FORMATION","GOBP_ENDODERM_FORMATION","10/1640","55/14252",0.181818181818182,1.580044345898,1.55416406961941,0.0948116354742583,0.341467546996464,0.272363167833337,"ITGA4/EOMES/ITGB2/LAMA3/DUSP2/MIXL1/MMP9/COL7A1/POU5F1/DUSP4",10,"upregulated"
"GOBP_POSITIVE_REGULATION_OF_EPITHELIAL_CELL_DIFFERENTIATION","GOBP_POSITIVE_REGULATION_OF_EPITHELIAL_CELL_DIFFERENTIATION","10/1640","55/14252",0.181818181818182,1.580044345898,1.55416406961941,0.0948116354742583,0.341467546996464,0.272363167833337,"NCOA3/LEF1/BTG1/VDR/ZEB2/PLAAT4/FOXN1/TP73/BMP6/WNT10B",10,"upregulated"
"GOBP_STRESS_ACTIVATED_PROTEIN_KINASE_SIGNALING_CASCADE","GOBP_STRESS_ACTIVATED_PROTEIN_KINASE_SIGNALING_CASCADE","10/1640","55/14252",0.181818181818182,1.580044345898,1.55416406961941,0.0948116354742583,0.341467546996464,0.272363167833337,"SCIMP/FOXM1/IL26/NOD2/CARD9/PBK/CCM2/TLR4/FAS/GREM1",10,"upregulated"
"GOBP_LEUKOTRIENE_METABOLIC_PROCESS","GOBP_LEUKOTRIENE_METABOLIC_PROCESS","6/1640","28/14252",0.214285714285714,1.86219512195122,1.64674486663312,0.094904780739671,0.341467546996464,0.272363167833337,"NCF1/DPEP2/ALOX5AP/ALOX5/DPEP1/PLA2G5",6,"upregulated"
"GOBP_NEGATIVE_REGULATION_OF_NON_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION","GOBP_NEGATIVE_REGULATION_OF_NON_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION","6/1640","28/14252",0.214285714285714,1.86219512195122,1.64674486663312,0.094904780739671,0.341467546996464,0.272363167833337,"NLRC3/RASSF2/SPI1/ZC3H12A/NLRP3/NLRP12",6,"upregulated"
"GOBP_PROSTANOID_BIOSYNTHETIC_PROCESS","GOBP_PROSTANOID_BIOSYNTHETIC_PROCESS","6/1640","28/14252",0.214285714285714,1.86219512195122,1.64674486663312,0.094904780739671,0.341467546996464,0.272363167833337,"PTGDS/CD74/TBXAS1/PTGES/PTGS1/IL1B",6,"upregulated"
"GOBP_RESPONSE_TO_X_RAY","GOBP_RESPONSE_TO_X_RAY","6/1640","28/14252",0.214285714285714,1.86219512195122,1.64674486663312,0.094904780739671,0.341467546996464,0.272363167833337,"RAD51/CASP3/BLM/BRCA2/ATM/XRCC2",6,"upregulated"
"GOBP_ODONTOGENESIS","GOBP_ODONTOGENESIS","18/1640","113/14252",0.15929203539823,1.38428663932657,1.47889647210004,0.0953862032853568,0.34293611181164,0.273534532341467,"BCL11B/SNX10/RELT/LEF1/SLC24A4/CSF3R/ENAM/EDAR/WNT6/RUNX2/TNFSF11/NGFR/TP63/TGFB1/TNC/WNT10A/AQP3/FAM20A",18,"upregulated"
"GOBP_BONE_MORPHOGENESIS","GOBP_BONE_MORPHOGENESIS","15/1640","91/14252",0.164835164835165,1.43245778611632,1.49234786461234,0.0962387892495548,0.345470684415005,0.275556171672724,"LTF/MEF2C/NPPC/POC1A/ACP5/TIFAB/PHOSPHO1/RUNX2/TGFB1/BMP6/CDX1/HAS2/TMEM119/SP5/IFITM5",15,"upregulated"
"GOBP_SYNAPTIC_TRANSMISSION_GLUTAMATERGIC","GOBP_SYNAPTIC_TRANSMISSION_GLUTAMATERGIC","15/1640","91/14252",0.164835164835165,1.43245778611632,1.49234786461234,0.0962387892495548,0.345470684415005,0.275556171672724,"PTK2B/KMO/MEF2C/SLC1A4/P2RX1/SERPINE2/TNF/ADORA2A/CCR2/GRIN1/TNR/GRIK1/GRM2/UNC13A/GRIA3",15,"upregulated"
"GOBP_SIGNAL_TRANSDUCTION_IN_RESPONSE_TO_DNA_DAMAGE","GOBP_SIGNAL_TRANSDUCTION_IN_RESPONSE_TO_DNA_DAMAGE","28/1640","189/14252",0.148148148148148,1.28744354110208,1.43448853374838,0.0964258122343332,0.345876802351658,0.275880101629506,"FANCD2/RAD51/BLM/RBM38/PLK1/GTSE1/CDK1/DGKZ/PYHIN1/CLSPN/WDR76/BATF/FOXM1/BRCA2/ATM/LYN/EME1/BRIP1/CHEK1/E2F1/DTL/CD74/E2F7/TICRR/WNT1/PMAIP1/CDKN2A/BCL3",28,"upregulated"
"GOBP_CALCIUM_ION_EXPORT_ACROSS_PLASMA_MEMBRANE","GOBP_CALCIUM_ION_EXPORT_ACROSS_PLASMA_MEMBRANE","3/1640","10/14252",0.3,2.60707317073171,1.83317013412988,0.0983991258210327,0.348416269264943,0.277905644786371,"RGS9/SLC24A4/SLC8A3",3,"upregulated"
"GOBP_CELLULAR_RESPONSE_TO_MURAMYL_DIPEPTIDE","GOBP_CELLULAR_RESPONSE_TO_MURAMYL_DIPEPTIDE","3/1640","10/14252",0.3,2.60707317073171,1.83317013412988,0.0983991258210327,0.348416269264943,0.277905644786371,"PTPN22/NOD2/IRF5",3,"upregulated"
"GOBP_GROWTH_HORMONE_RECEPTOR_SIGNALING_PATHWAY_VIA_JAK_STAT","GOBP_GROWTH_HORMONE_RECEPTOR_SIGNALING_PATHWAY_VIA_JAK_STAT","3/1640","10/14252",0.3,2.60707317073171,1.83317013412988,0.0983991258210327,0.348416269264943,0.277905644786371,"JAK3/LYN/JAK2",3,"upregulated"
"GOBP_HEMATOPOIETIC_STEM_CELL_MIGRATION","GOBP_HEMATOPOIETIC_STEM_CELL_MIGRATION","3/1640","10/14252",0.3,2.60707317073171,1.83317013412988,0.0983991258210327,0.348416269264943,0.277905644786371,"BCL11B/PTPRC/CCR2",3,"upregulated"
"GOBP_LIPOXYGENASE_PATHWAY","GOBP_LIPOXYGENASE_PATHWAY","3/1640","10/14252",0.3,2.60707317073171,1.83317013412988,0.0983991258210327,0.348416269264943,0.277905644786371,"ALOX5/HPGD/ALOX15",3,"upregulated"
"GOBP_LYMPHOCYTE_MIGRATION_INTO_LYMPHOID_ORGANS","GOBP_LYMPHOCYTE_MIGRATION_INTO_LYMPHOID_ORGANS","3/1640","10/14252",0.3,2.60707317073171,1.83317013412988,0.0983991258210327,0.348416269264943,0.277905644786371,"CCR7/FUT7/CRTAM",3,"upregulated"
"GOBP_MYELOID_PROGENITOR_CELL_DIFFERENTIATION","GOBP_MYELOID_PROGENITOR_CELL_DIFFERENTIATION","3/1640","10/14252",0.3,2.60707317073171,1.83317013412988,0.0983991258210327,0.348416269264943,0.277905644786371,"SPI1/ANKLE1/FLT3",3,"upregulated"
"GOBP_NEGATIVE_REGULATION_OF_ACUTE_INFLAMMATORY_RESPONSE","GOBP_NEGATIVE_REGULATION_OF_ACUTE_INFLAMMATORY_RESPONSE","3/1640","10/14252",0.3,2.60707317073171,1.83317013412988,0.0983991258210327,0.348416269264943,0.277905644786371,"SPN/FCGR2B/NLRP3",3,"upregulated"
"GOBP_NEGATIVE_REGULATION_OF_MACROPHAGE_MIGRATION","GOBP_NEGATIVE_REGULATION_OF_MACROPHAGE_MIGRATION","3/1640","10/14252",0.3,2.60707317073171,1.83317013412988,0.0983991258210327,0.348416269264943,0.277905644786371,"CD200R1/STAP1/SLAMF8",3,"upregulated"
"GOBP_NEGATIVE_REGULATION_OF_T_CELL_DIFFERENTIATION_IN_THYMUS","GOBP_NEGATIVE_REGULATION_OF_T_CELL_DIFFERENTIATION_IN_THYMUS","3/1640","10/14252",0.3,2.60707317073171,1.83317013412988,0.0983991258210327,0.348416269264943,0.277905644786371,"TMEM131L/CDKN2A/CLEC4G",3,"upregulated"
"GOBP_POSITIVE_REGULATION_OF_MONOCYTE_DIFFERENTIATION","GOBP_POSITIVE_REGULATION_OF_MONOCYTE_DIFFERENTIATION","3/1640","10/14252",0.3,2.60707317073171,1.83317013412988,0.0983991258210327,0.348416269264943,0.277905644786371,"CD4/CD74/HLA-DRB1",3,"upregulated"
"GOBP_POSITIVE_REGULATION_OF_T_HELPER_17_CELL_DIFFERENTIATION","GOBP_POSITIVE_REGULATION_OF_T_HELPER_17_CELL_DIFFERENTIATION","3/1640","10/14252",0.3,2.60707317073171,1.83317013412988,0.0983991258210327,0.348416269264943,0.277905644786371,"IL12RB1/MALT1/IL12B",3,"upregulated"
"GOBP_PROTEIN_POLY_ADP_RIBOSYLATION","GOBP_PROTEIN_POLY_ADP_RIBOSYLATION","3/1640","10/14252",0.3,2.60707317073171,1.83317013412988,0.0983991258210327,0.348416269264943,0.277905644786371,"PARP1/PARP15/PARP14",3,"upregulated"
"GOBP_REGULATION_OF_CDC42_PROTEIN_SIGNAL_TRANSDUCTION","GOBP_REGULATION_OF_CDC42_PROTEIN_SIGNAL_TRANSDUCTION","3/1640","10/14252",0.3,2.60707317073171,1.83317013412988,0.0983991258210327,0.348416269264943,0.277905644786371,"CCR7/CCL19/APOE",3,"upregulated"
"GOBP_REGULATION_OF_CHEMOKINE_MEDIATED_SIGNALING_PATHWAY","GOBP_REGULATION_OF_CHEMOKINE_MEDIATED_SIGNALING_PATHWAY","3/1640","10/14252",0.3,2.60707317073171,1.83317013412988,0.0983991258210327,0.348416269264943,0.277905644786371,"CCL5/PADI2/TREM2",3,"upregulated"
"GOBP_REGULATION_OF_OPSONIZATION","GOBP_REGULATION_OF_OPSONIZATION","3/1640","10/14252",0.3,2.60707317073171,1.83317013412988,0.0983991258210327,0.348416269264943,0.277905644786371,"CFP/FCN1/PLA2G5",3,"upregulated"
"GOBP_SELF_PROTEOLYSIS","GOBP_SELF_PROTEOLYSIS","3/1640","10/14252",0.3,2.60707317073171,1.83317013412988,0.0983991258210327,0.348416269264943,0.277905644786371,"CASP8/CARD8/NLRP1",3,"upregulated"
"GOBP_GLIAL_CELL_DIFFERENTIATION","GOBP_GLIAL_CELL_DIFFERENTIATION","34/1640","236/14252",0.144067796610169,1.25198429102935,1.40757011453947,0.0985842333436983,0.348807858111755,0.278217985972947,"CSK/POU3F1/DTX1/CDK1/PRDM8/SOX8/LYN/KCNJ10/MYD88/EOMES/TNFRSF1B/LEF1/NRROS/CXCR4/ZEB2/TLR2/SERPINE2/TLR4/TNF/ADORA2A/C1QA/PFKFB3/TP73/IGF1/IFNG/TGFB1/DNER/C5AR1/TREM2/SLC8A3/IL1B/ADGRG6/S100A9/FPR2",34,"upregulated"
"GOBP_POSITIVE_REGULATION_OF_NERVOUS_SYSTEM_PROCESS","GOBP_POSITIVE_REGULATION_OF_NERVOUS_SYSTEM_PROCESS","7/1640","35/14252",0.2,1.7380487804878,1.57640469792697,0.100310616868088,0.352555609488474,0.281207287434223,"CST7/ITGAX/TNFRSF1B/TNR/IGF1/NTSR1/CHRNB4",7,"upregulated"
"GOBP_REGULATION_OF_LAMELLIPODIUM_ASSEMBLY","GOBP_REGULATION_OF_LAMELLIPODIUM_ASSEMBLY","7/1640","35/14252",0.2,1.7380487804878,1.57640469792697,0.100310616868088,0.352555609488474,0.281207287434223,"WAS/CARMIL2/ARPC2/RAC2/ACTR3/ABI3/WNT1",7,"upregulated"
"GOBP_CELLULAR_RESPONSE_TO_VITAMIN_D","GOBP_CELLULAR_RESPONSE_TO_VITAMIN_D","5/1640","22/14252",0.227272727272727,1.97505543237251,1.65040606009928,0.100321314214622,0.352555609488474,0.281207287434223,"NCOA3/GPRIN3/VDR/TNC/PIM1",5,"upregulated"
"GOBP_NEGATIVE_REGULATION_OF_CALCIUM_MEDIATED_SIGNALING","GOBP_NEGATIVE_REGULATION_OF_CALCIUM_MEDIATED_SIGNALING","5/1640","22/14252",0.227272727272727,1.97505543237251,1.65040606009928,0.100321314214622,0.352555609488474,0.281207287434223,"TBC1D10C/CD22/PLEK/SLA2/SLC24A4",5,"upregulated"
"GOBP_NEURON_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_OXIDATIVE_STRESS","GOBP_NEURON_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_OXIDATIVE_STRESS","5/1640","22/14252",0.227272727272727,1.97505543237251,1.65040606009928,0.100321314214622,0.352555609488474,0.281207287434223,"PARP1/IL10/WNT1/TREM2/PYCR1",5,"upregulated"
"GOBP_NUCLEOBASE_CONTAINING_SMALL_MOLECULE_CATABOLIC_PROCESS","GOBP_NUCLEOBASE_CONTAINING_SMALL_MOLECULE_CATABOLIC_PROCESS","5/1640","22/14252",0.227272727272727,1.97505543237251,1.65040606009928,0.100321314214622,0.352555609488474,0.281207287434223,"ADA/APOBEC3G/NUDT1/AICDA/ADA2",5,"upregulated"
"GOBP_PHOSPHATIDYLINOSITOL_3_PHOSPHATE_BIOSYNTHETIC_PROCESS","GOBP_PHOSPHATIDYLINOSITOL_3_PHOSPHATE_BIOSYNTHETIC_PROCESS","5/1640","22/14252",0.227272727272727,1.97505543237251,1.65040606009928,0.100321314214622,0.352555609488474,0.281207287434223,"PIK3CD/ATM/PIK3CG/INPP4A/INPP4B",5,"upregulated"
"GOBP_REGULATION_OF_HETEROTYPIC_CELL_CELL_ADHESION","GOBP_REGULATION_OF_HETEROTYPIC_CELL_CELL_ADHESION","5/1640","22/14252",0.227272727272727,1.97505543237251,1.65040606009928,0.100321314214622,0.352555609488474,0.281207287434223,"SKAP1/LCK/IL10/TNF/IL1B",5,"upregulated"
"GOBP_VITAMIN_BIOSYNTHETIC_PROCESS","GOBP_VITAMIN_BIOSYNTHETIC_PROCESS","5/1640","22/14252",0.227272727272727,1.97505543237251,1.65040606009928,0.100321314214622,0.352555609488474,0.281207287434223,"SLC25A19/GFI1/TNF/IFNG/CYP3A4",5,"upregulated"
"KEGG_PANCREATIC_CANCER","KEGG_PANCREATIC_CANCER","12/1640","70/14252",0.171428571428571,1.48975609756098,1.48119672887393,0.102017504747425,0.358247516671188,0.285747296828771,"PIK3CD/RAD51/ARHGEF6/BRCA2/RAC2/PIK3CG/PIK3R5/E2F2/E2F1/STAT1/TGFB1/CDKN2A",12,"upregulated"
"GOBP_MALE_MEIOTIC_NUCLEAR_DIVISION","GOBP_MALE_MEIOTIC_NUCLEAR_DIVISION","8/1640","42/14252",0.19047619047619,1.65528455284553,1.53359311323166,0.103090905479635,0.359126606634016,0.286448481258133,"MYBL1/FANCA/BRCA2/ATM/TRIP13/HSF5/DMC1/KIF18A",8,"upregulated"
"GOBP_POSITIVE_REGULATION_OF_DNA_REPLICATION","GOBP_POSITIVE_REGULATION_OF_DNA_REPLICATION","8/1640","42/14252",0.19047619047619,1.65528455284553,1.53359311323166,0.103090905479635,0.359126606634016,0.286448481258133,"CDK1/CDC7/DBF4/CDT1/DNA2/BAZ1A/E2F8/E2F7",8,"upregulated"
"GOBP_AUTOPHAGOSOME_LYSOSOME_FUSION","GOBP_AUTOPHAGOSOME_LYSOSOME_FUSION","4/1640","16/14252",0.25,2.17256097560976,1.69220919625268,0.103107001101588,0.359126606634016,0.286448481258133,"PIP4K2A/RUBCNL/RAB39A/DIAPH3",4,"upregulated"
"GOBP_CELLULAR_RESPONSE_TO_ACIDIC_PH","GOBP_CELLULAR_RESPONSE_TO_ACIDIC_PH","4/1640","16/14252",0.25,2.17256097560976,1.69220919625268,0.103107001101588,0.359126606634016,0.286448481258133,"GPR68/GPR65/PKD2L1/PKD1L3",4,"upregulated"
"GOBP_NEGATIVE_REGULATION_OF_NLRP3_INFLAMMASOME_COMPLEX_ASSEMBLY","GOBP_NEGATIVE_REGULATION_OF_NLRP3_INFLAMMASOME_COMPLEX_ASSEMBLY","4/1640","16/14252",0.25,2.17256097560976,1.69220919625268,0.103107001101588,0.359126606634016,0.286448481258133,"NLRC3/CARD8/MEFV/TREM2",4,"upregulated"
"GOBP_NEURON_CELL_CELL_ADHESION","GOBP_NEURON_CELL_CELL_ADHESION","4/1640","16/14252",0.25,2.17256097560976,1.69220919625268,0.103107001101588,0.359126606634016,0.286448481258133,"CDK5R1/NINJ2/NLGN4X/TNR",4,"upregulated"
"GOBP_POSITIVE_REGULATION_OF_RAS_PROTEIN_SIGNAL_TRANSDUCTION","GOBP_POSITIVE_REGULATION_OF_RAS_PROTEIN_SIGNAL_TRANSDUCTION","4/1640","16/14252",0.25,2.17256097560976,1.69220919625268,0.103107001101588,0.359126606634016,0.286448481258133,"ITPKB/RASGRP1/RASGEF1A/IGF1",4,"upregulated"
"GOBP_PROSTAGLANDIN_SECRETION","GOBP_PROSTAGLANDIN_SECRETION","4/1640","16/14252",0.25,2.17256097560976,1.69220919625268,0.103107001101588,0.359126606634016,0.286448481258133,"P2RX7/TNFSF11/PTGES/IL1B",4,"upregulated"
"GOBP_PURINE_CONTAINING_COMPOUND_SALVAGE","GOBP_PURINE_CONTAINING_COMPOUND_SALVAGE","4/1640","16/14252",0.25,2.17256097560976,1.69220919625268,0.103107001101588,0.359126606634016,0.286448481258133,"AMPD3/DCK/ADA/AMPD1",4,"upregulated"
"GOBP_SEROTONIN_TRANSPORT","GOBP_SEROTONIN_TRANSPORT","4/1640","16/14252",0.25,2.17256097560976,1.69220919625268,0.103107001101588,0.359126606634016,0.286448481258133,"LILRB1/SLC22A3/P2RX1/FCER1G",4,"upregulated"
"GOBP_POSITIVE_REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION","GOBP_POSITIVE_REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION","42/1640","300/14252",0.14,1.21663414634146,1.3674829453555,0.103111762297825,0.359126606634016,0.286448481258133,"HCLS1/PRKCB/CD38/GPR68/CDK1/CDK5R1/ADAM8/RAC2/CEP135/BLK/EDEM1/AKAP5/KIF20B/JAK2/P2RX7/ITGAM/ACHE/ITGB2/GIPR/ECT2/TCAF2/TLR2/PRR5L/TTN/TLR4/TNF/GZMB/ADORA2A/CD33/IGF1/IFNG/KCNN4/TGFB1/BMP6/TREM2/ZC3H12A/IL1B/F2RL2/APOE/TRPA1/FFAR1/HLA-DRB1",42,"upregulated"
"GOBP_SENSORY_PERCEPTION","GOBP_SENSORY_PERCEPTION","62/1640","460/14252",0.134782608695652,1.17129374337222,1.34666447926478,0.10334606819443,0.359412741658868,0.286676709804249,"RIPOR2/CASP3/CRB2/COCH/GRAP/PLCB2/MYO7A/TRPV2/PDE6G/ANO9/KCNJ10/BIRC5/OR13A1/P2RX7/LEF1/PNOC/GPR171/RGS9/HOXA1/PIGR/BFSP2/CABP4/SERPINE2/SLC1A3/TAS1R3/SLC24A4/ADRA2A/RTP5/CDKN2D/TNF/ADORA2A/DIAPH3/MME/CCR2/EPYC/OPRL1/ABCB1/POU4F1/PTGES/KCNA2/TGFBI/B2M/OR52N4/CCL3/C5AR1/PKD2L1/LHFPL5/WNT10B/RPGRIP1/PKD1L3/P2RX2/OTOA/TRPA1/OTOGL/FFAR4/NTSR1/OTOF/CRYBB1/PCDH15/MYO1A/LCTL/SLC4A10",62,"upregulated"
"GOBP_POSITIVE_REGULATION_OF_NEURON_APOPTOTIC_PROCESS","GOBP_POSITIVE_REGULATION_OF_NEURON_APOPTOTIC_PROCESS","11/1640","63/14252",0.174603174603175,1.51734417344173,1.48397490102545,0.103347479229403,0.359412741658868,0.286676709804249,"CASP3/MYB/CASP8/CASP4/CDK5R1/ATM/FASLG/TNF/POU4F1/CCL3/CASP5",11,"upregulated"
"GOBP_CORTICAL_CYTOSKELETON_ORGANIZATION","GOBP_CORTICAL_CYTOSKELETON_ORGANIZATION","10/1640","56/14252",0.178571428571429,1.55182926829268,1.49199841698548,0.104147810979543,0.361927173864321,0.2886822846438,"PTK2B/FMNL1/RACGAP1/LCP1/NCKAP1L/RAC2/PLEK/ECT2/ANLN/IQGAP3",10,"upregulated"
"GOBP_REGULATION_OF_CELLULAR_COMPONENT_SIZE","GOBP_REGULATION_OF_CELLULAR_COMPONENT_SIZE","47/1640","340/14252",0.138235294117647,1.20129842180775,1.35468292577817,0.104255701267486,0.362033336523074,0.288766962670446,"EVL/ARHGAP4/PTK2B/CORO1A/HCLS1/COTL1/KEL/WAS/VAV1/ASB2/SEMA4D/PREX1/CARMIL2/BCL11A/SH3BP1/ARPC2/NCKAP1L/SEMA7A/CCR7/TRPV2/PLEK/CYFIP2/ADD2/IL7R/CRACD/P2RX7/PYCARD/HCK/TMSB4X/RIN3/SLC12A3/KCNK6/TRIM46/TNR/TP73/DCC/KCNN4/SPP1/SEMA5A/IQGAP3/ALOX15/PLEKHG2/KCNMA1/APOE/SLC12A1/RAB3B/SLC12A5",47,"upregulated"
"GOBP_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_BY_P53_CLASS_MEDIATOR","GOBP_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_BY_P53_CLASS_MEDIATOR","14/1640","85/14252",0.164705882352941,1.43133428981349,1.43825904390566,0.105944640261601,0.367353230418189,0.293010244840468,"ELL3/BRCA2/IFI16/PYCARD/E2F2/E2F1/CD74/TIFAB/TP73/PMAIP1/TP63/POU4F1/BCL3/ZNF385B",14,"upregulated"
"GOBP_LAMELLIPODIUM_ORGANIZATION","GOBP_LAMELLIPODIUM_ORGANIZATION","14/1640","85/14252",0.164705882352941,1.43133428981349,1.43825904390566,0.105944640261601,0.367353230418189,0.293010244840468,"ARHGEF6/CCDC88A/WAS/MYO9B/CARMIL2/ARPC2/P2RY12/RAC2/ENPP2/ACTR3/ABI3/PTPRO/PLEKHO1/WNT1",14,"upregulated"
"GOBP_PLACENTA_DEVELOPMENT","GOBP_PLACENTA_DEVELOPMENT","22/1640","145/14252",0.151724137931034,1.31851976450799,1.39013080378998,0.106730302915103,0.369529991084023,0.294746484303855,"ADAM19/STK4/PARP1/CASP8/ADA/PLK4/VASH2/CCNF/EOMES/LEF1/E2F8/IL10/VDR/E2F7/MME/VASH1/ABCB1/SPP1/ASCL2/ADGRG6/PRDM1/APELA",22,"upregulated"
"GOBP_SPROUTING_ANGIOGENESIS","GOBP_SPROUTING_ANGIOGENESIS","22/1640","145/14252",0.151724137931034,1.31851976450799,1.39013080378998,0.106730302915103,0.369529991084023,0.294746484303855,"PPP1R16B/PTK2B/OTULIN/HDAC9/LEF1/E2F2/E2F8/IL10/RNF213/E2F7/IL12A/CEMIP2/ALOX5/NGFR/TGFB1/SEMA5A/IL12B/ADTRP/ADGRG6/GREM1/HMOX1/APELA",22,"upregulated"
"KEGG_OOCYTE_MEIOSIS","KEGG_OOCYTE_MEIOSIS","16/1640","100/14252",0.16,1.39043902439024,1.41285281738086,0.10779382064377,0.372936344740198,0.297463478292646,"MAD2L1/SGO1/PLK1/CCNB2/CDK1/CDC20/ESPL1/ADCY7/AURKA/PKMYT1/BUB1/CCNB1/CDC25C/FBXO43/STAG3/IGF1",16,"upregulated"
"GOBP_ENDODERM_DEVELOPMENT","GOBP_ENDODERM_DEVELOPMENT","13/1640","78/14252",0.166666666666667,1.44837398373984,1.4318387298835,0.108374719877837,0.374139959795203,0.298423512158577,"ITGA4/EOMES/ITGB2/LAMA3/DUSP2/MIXL1/TGFB1/MMP9/COL7A1/POU5F1/GATA4/DUSP4/APELA",13,"upregulated"
"GOBP_ANIMAL_ORGAN_MATURATION","GOBP_ANIMAL_ORGAN_MATURATION","6/1640","29/14252",0.206896551724138,1.79798149705635,1.55113225317271,0.108608768740233,0.374139959795203,0.298423512158577,"LTF/SEMA4D/SNX10/PHOSPHO1/IGF1/GREM1",6,"upregulated"
